statistic_yyy,site_id,village,household_ordinary_total,household_business_total,household_single_total,household_ordinary_m,household_business_m,household_single_m,household_ordinary_f,household_business_f,household_single_f,district_code,year_ad
113,臺北市文山區,興昌里,1672,0,1170,2498,0,505,2723,0,665,63000080022,2024
113,臺北市文山區,興業里,1304,0,817,1931,0,363,2141,0,454,63000080017,2024
113,臺北市文山區,興泰里,1044,1,766,1487,2,334,1688,2,432,63000080021,2024
113,臺北市文山區,興福里,1513,1,630,2309,7,287,2574,9,343,63000080019,2024
113,臺北市文山區,興豐里,1312,0,822,2026,0,381,2151,0,441,63000080013,2024
113,臺北市文山區,興邦里,1271,0,946,1864,0,389,1975,0,557,63000080042,2024
113,臺北市文山區,華興里,2297,0,1382,3489,0,640,3850,0,742,63000080024,2024
113,臺北市文山區,萬和里,946,0,659,1388,0,318,1539,0,341,63000080011,2024
113,臺北市文山區,萬年里,1312,0,952,1961,0,447,2136,0,505,63000080010,2024
113,臺北市文山區,萬有里,1528,0,734,2352,0,332,2498,0,402,63000080007,2024
113,臺北市文山區,萬盛里,1174,0,882,1734,0,412,1922,0,470,63000080012,2024
113,臺北市文山區,萬祥里,1142,0,751,1716,0,338,1939,0,413,63000080008,2024
113,臺北市文山區,萬美里,1974,1,920,2876,1,425,3179,3,495,63000080039,2024
113,臺北市文山區,萬興里,2211,0,1216,3478,0,552,3750,0,664,63000080035,2024
113,臺北市文山區,萬芳里,2054,0,1210,3061,0,518,3417,0,692,63000080033,2024
113,臺北市文山區,萬隆里,1844,0,1059,2801,0,468,3132,0,591,63000080009,2024
113,臺北市文山區,試院里,1787,0,1103,2641,0,520,2925,0,583,63000080023,2024
113,臺北市文山區,順興里,1877,1,1017,2886,1,484,3189,2,533,63000080029,2024
113,臺北市松山區,三民里,1742,0,1138,2500,0,486,2925,0,652,63000010004,2024
113,臺北市松山區,中崙里,1168,0,580,1801,0,255,2012,0,325,63000010027,2024
113,臺北市松山區,中正里,2760,0,1148,4239,0,474,4719,0,674,63000010026,2024
113,臺北市松山區,中華里,1763,0,796,2681,0,328,3034,0,468,63000010015,2024
113,臺北市松山區,介壽里,1216,0,531,1871,0,247,2054,0,284,63000010009,2024
113,臺北市松山區,吉仁里,1080,0,494,1696,0,214,1830,0,280,63000010029,2024
113,臺北市松山區,吉祥里,1975,0,1386,2918,0,595,3297,0,791,63000010022,2024
113,臺北市松山區,安平里,1930,0,1725,2873,0,753,3151,0,972,63000010019,2024
113,臺北市松山區,富泰里,1195,0,872,1595,0,324,1956,0,548,63000010008,2024
113,臺北市松山區,富錦里,1319,0,833,1932,0,351,2263,0,482,63000010006,2024
113,臺北市松山區,復勢里,1674,0,1003,2522,0,387,2862,0,616,63000010033,2024
113,臺北市松山區,復建里,1241,0,642,1935,0,288,2085,0,354,63000010032,2024
113,臺北市松山區,復源里,946,0,412,1503,0,186,1648,0,226,63000010031,2024
113,臺北市松山區,復盛里,1516,0,967,2302,0,425,2573,0,542,63000010025,2024
113,臺北市松山區,慈祐里,1776,0,2634,2503,0,1329,2819,0,1305,63000010018,2024
113,臺北市松山區,敦化里,1796,0,768,2929,0,356,3143,0,412,63000010030,2024
113,臺北市松山區,新東里,1233,0,801,1908,0,339,2041,0,462,63000010007,2024
113,臺北市松山區,新益里,1144,0,682,1770,0,309,1887,0,373,63000010005,2024
113,臺北市松山區,新聚里,1914,0,1399,2810,0,606,3216,0,793,63000010024,2024
113,臺北市松山區,東光里,1676,0,1275,2440,0,584,2812,0,691,63000010011,2024
113,臺北市松山區,東勢里,1124,0,681,1675,0,297,1867,0,384,63000010014,2024
113,臺北市松山區,東昌里,701,0,315,1075,0,130,1218,0,185,63000010013,2024
113,臺北市松山區,東榮里,2180,0,909,3344,0,379,3776,0,530,63000010003,2024
113,臺北市松山區,松基里,903,0,609,1335,0,255,1570,0,354,63000010035,2024
113,臺北市松山區,民有里,2284,0,1249,3393,0,519,3904,0,730,63000010016,2024
113,臺北市松山區,民福里,1503,0,1057,2234,0,474,2547,0,583,63000010017,2024
113,臺北市松山區,福成里,708,0,307,1072,0,121,1255,0,186,63000010034,2024
113,臺北市松山區,精忠里,1182,0,565,1775,0,237,2022,0,328,63000010010,2024
113,臺北市松山區,美仁里,941,0,423,1502,0,176,1648,0,247,63000010028,2024
113,臺北市松山區,自強里,2378,0,1261,3445,0,564,4054,0,697,63000010021,2024
113,臺北市松山區,莊敬里,1287,0,740,1982,0,355,2224,0,385,63000010002,2024
113,臺北市松山區,鵬程里,1219,0,747,1778,0,342,2020,0,405,63000010020,2024
113,臺北市松山區,龍田里,3083,0,1287,4625,0,551,5195,0,736,63000010012,2024
113,臺北市萬華區,仁德里,1100,0,1157,1616,0,562,1826,0,595,63000070009,2024
113,臺北市萬華區,保德里,742,0,515,1278,0,247,1265,0,268,63000070027,2024
113,臺北市萬華區,全德里,1019,0,758,1623,0,336,1667,0,422,63000070026,2024
113,臺北市萬華區,凌霄里,840,0,776,1234,0,343,1355,0,433,63000070035,2024
113,臺北市萬華區,和平里,1539,0,1173,2344,0,570,2530,0,603,63000070016,2024
113,臺北市萬華區,和德里,1434,0,1121,2226,0,569,2296,0,552,63000070024,2024
113,臺北市萬華區,壽德里,1188,0,717,1881,0,349,2003,0,368,63000070030,2024
113,臺北市萬華區,孝德里,794,0,592,1226,0,283,1297,0,309,63000070023,2024
113,臺北市萬華區,富民里,1077,0,1260,1614,0,636,1774,0,624,63000070007,2024
113,臺北市萬華區,富福里,1200,0,2117,1824,0,1380,1823,0,737,63000070010,2024
113,臺北市萬華區,忠德里,1078,0,806,1711,0,397,1775,0,409,63000070022,2024
113,臺北市萬華區,忠貞里,1073,0,1181,1523,0,458,1715,0,723,63000070034,2024
113,臺北市萬華區,新和里,2091,0,1358,3031,0,640,3484,0,718,63000070014,2024
113,臺北市萬華區,新安里,1385,0,1168,2077,0,564,2235,0,604,63000070021,2024
113,臺北市萬華區,新忠里,835,0,743,1161,0,351,1400,0,392,63000070013,2024
113,臺北市萬華區,新起里,1629,0,1792,2319,0,803,2612,0,989,63000070004,2024
113,臺北市萬華區,日善里,890,0,626,1449,0,301,1504,0,325,63000070020,2024
113,臺北市萬華區,日祥里,1656,0,1407,2394,0,673,2643,0,734,63000070033,2024
113,臺北市萬華區,柳鄉里,1154,0,900,1838,0,457,1969,0,443,63000070019,2024
113,臺北市萬華區,榮德里,819,0,549,1365,0,294,1361,0,255,63000070029,2024
113,臺北市萬華區,福星里,1120,0,1478,1616,0,660,1779,0,818,63000070001,2024
113,臺北市萬華區,福音里,891,0,1064,1311,0,491,1435,0,573,63000070008,2024
113,臺北市萬華區,糖廍里,1229,1,1077,1932,7,523,2028,4,554,63000070015,2024
113,臺北市萬華區,綠堤里,988,0,716,1531,0,326,1680,0,390,63000070017,2024
113,臺北市萬華區,興德里,1054,0,677,1756,0,350,1840,0,327,63000070031,2024
113,臺北市萬華區,菜園里,1395,0,1464,2108,0,705,2220,0,759,63000070005,2024
113,臺北市萬華區,華中里,1419,0,997,2245,0,499,2413,0,498,63000070032,2024
113,臺北市萬華區,華江里,1980,1,1316,3162,10,630,3386,6,686,63000070018,2024
113,臺北市萬華區,萬壽里,669,0,1280,915,0,611,1027,0,669,63000070002,2024
113,臺北市萬華區,西門里,766,0,1229,985,0,585,1213,0,644,63000070003,2024
113,臺北市萬華區,銘德里,1129,0,692,1695,0,330,1865,0,362,63000070028,2024
113,臺北市萬華區,錦德里,1285,0,891,2004,0,428,2183,0,463,63000070025,2024
113,臺北市萬華區,雙園里,1183,0,904,1873,0,434,1954,0,470,63000070012,2024
113,臺北市萬華區,青山里,1349,0,1571,2026,0,764,2115,0,807,63000070006,2024
113,臺北市萬華區,頂碩里,1609,0,1303,2496,0,687,2617,0,616,63000070011,2024
113,臺北市萬華區,騰雲里,744,0,592,1076,0,261,1167,0,331,63000070036,2024
114,臺北市中山區,下埤里,1762,0,1306,2707,0,579,3019,0,727,63000040027,2025
114,臺北市中山區,中原里,1158,1,1136,1646,11,489,1877,29,647,63000040031,2025
114,臺北市中山區,中吉里,1400,0,1011,2060,0,460,2344,0,551,63000040030,2025
114,臺北市中山區,中央里,911,0,790,1349,0,353,1532,0,437,63000040033,2025
114,臺北市中山區,中山里,1457,0,2844,1826,0,1090,2278,0,1754,63000040006,2025
114,臺北市中山區,中庄里,1149,0,1220,1666,0,547,1845,0,673,63000040023,2025
114,臺北市中山區,劍潭里,914,0,521,1430,0,260,1582,0,261,63000040013,2025
114,臺北市中山區,力行里,1426,0,1430,2055,0,635,2329,0,795,63000040039,2025
114,臺北市中山區,北安里,577,0,418,850,0,176,951,0,242,63000040042,2025
114,臺北市中山區,圓山里,902,0,1111,1281,0,456,1516,0,655,63000040012,2025
114,臺北市中山區,埤頭里,758,0,836,1110,0,375,1209,0,461,63000040037,2025
114,臺北市中山區,大佳里,176,0,128,301,0,95,304,0,33,63000040017,2025
114,臺北市中山區,大直里,2221,0,1185,3368,0,524,3765,0,661,63000040014,2025
114,臺北市中山區,康樂里,576,0,1025,730,0,343,860,0,682,63000040005,2025
114,臺北市中山區,復華里,1076,0,1144,1528,0,470,1770,0,674,63000040040,2025
114,臺北市中山區,恆安里,1125,0,1797,1448,0,727,1766,0,1070,63000040010,2025
114,臺北市中山區,成功里,1694,0,1159,2510,0,454,2834,0,705,63000040015,2025
114,臺北市中山區,新喜里,1202,0,897,1790,0,382,1992,0,515,63000040018,2025
114,臺北市中山區,新庄里,1125,0,1030,1658,0,430,1839,0,600,63000040019,2025
114,臺北市中山區,新生里,980,0,1104,1417,0,476,1597,0,628,63000040022,2025
114,臺北市中山區,新福里,1172,0,1157,1647,0,499,1958,0,658,63000040020,2025
114,臺北市中山區,晴光里,1290,0,2049,1592,0,763,2050,0,1286,63000040011,2025
114,臺北市中山區,朱園里,1069,0,1254,1534,0,490,1677,0,764,63000040036,2025
114,臺北市中山區,朱崙里,695,1,798,948,2,335,1099,1,463,63000040038,2025
114,臺北市中山區,朱馥里,1337,0,1137,2009,0,463,2260,0,674,63000040034,2025
114,臺北市中山區,松江里,1510,0,1058,2325,0,460,2613,0,598,63000040021,2025
114,臺北市中山區,正守里,778,0,736,1143,0,346,1258,0,390,63000040001,2025
114,臺北市中山區,正得里,804,0,1470,1013,0,617,1277,0,853,63000040003,2025
114,臺北市中山區,正義里,1139,0,1857,1508,0,720,1862,0,1137,63000040002,2025
114,臺北市中山區,民安里,1041,0,1167,1467,0,512,1688,0,655,63000040004,2025
114,臺北市中山區,永安里,2450,0,1485,3612,0,625,4211,0,860,63000040016,2025
114,臺北市中山區,江寧里,1696,0,1198,2569,0,508,2827,0,690,63000040028,2025
114,臺北市中山區,江山里,1840,0,1284,2685,0,602,3096,0,682,63000040029,2025
114,臺北市中山區,聚盛里,843,0,1682,1031,0,643,1274,0,1039,63000040007,2025
114,臺北市中山區,聚葉里,880,0,1187,1162,0,501,1435,0,686,63000040009,2025
114,臺北市中山區,興亞里,1295,0,1413,1852,0,563,2157,0,850,63000040032,2025
114,臺北市中山區,行仁里,1851,0,1145,2851,0,566,3299,0,579,63000040025,2025
114,臺北市中山區,行孝里,1072,0,773,1653,0,330,1790,0,443,63000040026,2025
114,臺北市中山區,行政里,1538,0,2313,2224,0,1319,2417,0,994,63000040024,2025
114,臺北市中山區,金泰里,2119,0,1508,3184,0,708,3423,0,800,63000040041,2025
114,臺北市中山區,集英里,1669,0,1940,2373,0,766,2742,0,1174,63000040008,2025
114,臺北市中山區,龍洲里,1230,0,905,1723,0,388,2044,0,517,63000040035,2025
114,臺北市中正區,三愛里,2258,0,1346,3392,0,583,3884,0,763,63000050031,2025
114,臺北市中正區,光復里,979,0,1106,1344,0,491,1500,0,615,63000050023,2025
114,臺北市中正區,南福里,3199,0,1728,4787,0,764,5111,0,964,63000050019,2025
114,臺北市中正區,南門里,728,0,314,1040,0,133,1220,0,181,63000050017,2025
114,臺北市中正區,富水里,609,0,374,917,0,189,929,0,185,63000050002,2025
114,臺北市中正區,幸市里,1041,0,914,1485,0,420,1711,0,494,63000050027,2025
114,臺北市中正區,幸福里,1146,0,955,1673,0,431,1845,0,524,63000050026,2025
114,臺北市中正區,廈安里,1210,0,608,1783,0,301,2000,0,307,63000050015,2025
114,臺北市中正區,建國里,497,0,308,692,0,133,815,0,175,63000050022,2025
114,臺北市中正區,忠勤里,1367,0,1544,1902,0,731,2143,0,813,63000050014,2025
114,臺北市中正區,愛國里,924,0,456,1304,0,208,1530,0,248,63000050016,2025
114,臺北市中正區,文北里,1567,0,919,2302,0,416,2623,0,503,63000050029,2025
114,臺北市中正區,文盛里,574,0,647,823,0,309,931,0,338,63000050003,2025
114,臺北市中正區,文祥里,2097,0,995,3315,0,448,3496,0,547,63000050030,2025
114,臺北市中正區,新營里,2263,0,970,3549,0,469,3759,0,501,63000050021,2025
114,臺北市中正區,東門里,949,0,670,1347,0,330,1558,0,340,63000050028,2025
114,臺北市中正區,板溪里,767,0,867,1104,0,349,1240,0,518,63000050008,2025
114,臺北市中正區,林興里,1170,0,1112,1620,0,502,1865,0,610,63000050004,2025
114,臺北市中正區,梅花里,733,1,676,1032,1,288,1149,0,388,63000050025,2025
114,臺北市中正區,水源里,668,0,729,994,0,293,1102,0,436,63000050001,2025
114,臺北市中正區,永功里,1539,0,1085,2317,0,520,2414,0,565,63000050011,2025
114,臺北市中正區,永昌里,1066,0,909,1625,0,467,1740,0,442,63000050012,2025
114,臺北市中正區,河堤里,1069,0,908,1522,0,405,1725,0,503,63000050005,2025
114,臺北市中正區,網溪里,1349,0,1313,1944,0,579,2200,0,734,63000050007,2025
114,臺北市中正區,螢圃里,1313,0,1239,1876,0,557,2078,0,682,63000050009,2025
114,臺北市中正區,螢雪里,954,0,798,1448,0,359,1540,0,439,63000050010,2025
114,臺北市中正區,頂東里,1339,0,1518,1832,0,647,2097,0,871,63000050006,2025
114,臺北市中正區,黎明里,791,1,865,1088,25,399,1223,0,466,63000050024,2025
114,臺北市中正區,龍光里,843,0,447,1280,0,222,1382,0,225,63000050018,2025
114,臺北市中正區,龍福里,1491,0,1490,2208,0,782,2367,0,708,63000050020,2025
114,臺北市中正區,龍興里,991,1,491,1425,1,217,1634,0,274,63000050013,2025
114,臺北市信義區,三張里,2040,0,1551,3125,0,699,3340,0,852,63000020030,2025
114,臺北市信義區,三犁里,1235,0,963,1861,0,395,2087,0,568,63000020031,2025
114,臺北市信義區,中坡里,1014,0,698,1566,0,324,1689,0,374,63000020024,2025
114,臺北市信義區,中興里,782,0,1006,983,0,413,1282,0,593,63000020004,2025
114,臺北市信義區,中行里,1811,0,1154,2847,0,556,3054,0,598,63000020025,2025
114,臺北市信義區,五全里,1114,0,921,1694,0,395,1855,0,526,63000020013,2025
114,臺北市信義區,五常里,885,0,665,1325,0,320,1474,0,345,63000020012,2025
114,臺北市信義區,六合里,1564,0,1277,2373,0,567,2587,0,710,63000020032,2025
114,臺北市信義區,六藝里,872,0,534,1398,0,264,1540,0,270,63000020010,2025
114,臺北市信義區,嘉興里,721,0,551,1085,0,245,1198,0,306,63000020037,2025
114,臺北市信義區,四維里,1228,0,883,1709,0,404,2042,0,479,63000020017,2025
114,臺北市信義區,四育里,1286,0,993,2008,0,476,2134,0,517,63000020016,2025
114,臺北市信義區,國業里,1840,0,1107,2830,0,492,3091,0,615,63000020020,2025
114,臺北市信義區,大仁里,1839,2,2041,2622,190,1144,2986,122,897,63000020027,2025
114,臺北市信義區,大道里,1412,0,1033,2201,0,489,2369,0,544,63000020026,2025
114,臺北市信義區,安康里,2705,1,1911,4042,2,803,4537,0,1108,63000020009,2025
114,臺北市信義區,富台里,1128,0,1108,1581,0,446,1838,0,662,63000020019,2025
114,臺北市信義區,廣居里,1836,0,1194,2742,0,521,3096,0,673,63000020008,2025
114,臺北市信義區,惠安里,1461,0,1117,2235,0,508,2449,0,609,63000020029,2025
114,臺北市信義區,敦厚里,1164,0,1101,1702,0,454,1908,0,647,63000020007,2025
114,臺北市信義區,新仁里,772,0,597,1169,0,254,1291,0,343,63000020005,2025
114,臺北市信義區,景勤里,977,0,925,1412,0,397,1549,0,528,63000020035,2025
114,臺北市信義區,景新里,1186,0,954,1742,0,382,2014,0,572,63000020028,2025
114,臺北市信義區,景聯里,1041,0,815,1540,0,357,1763,0,458,63000020034,2025
114,臺北市信義區,松光里,1139,0,931,1685,0,425,1794,0,506,63000020023,2025
114,臺北市信義區,松友里,1671,0,876,2608,0,379,2870,0,497,63000020022,2025
114,臺北市信義區,松隆里,484,0,346,750,0,165,805,0,181,63000020021,2025
114,臺北市信義區,正和里,1136,0,781,1619,0,306,1887,0,475,63000020002,2025
114,臺北市信義區,永吉里,842,0,573,1444,0,307,1484,0,266,63000020014,2025
114,臺北市信義區,永春里,1116,0,913,1729,0,425,1821,0,488,63000020018,2025
114,臺北市信義區,泰和里,1815,0,1517,2691,0,667,3014,0,850,63000020033,2025
114,臺北市信義區,興隆里,636,0,526,891,0,233,1063,0,293,63000020003,2025
114,臺北市信義區,興雅里,1273,0,1099,1811,0,504,2094,0,595,63000020006,2025
114,臺北市信義區,西村里,1119,0,693,1592,0,306,1871,0,387,63000020001,2025
114,臺北市信義區,長春里,939,0,734,1458,0,341,1580,0,393,63000020015,2025
114,臺北市信義區,雅祥里,1175,0,1014,1808,0,479,1960,0,535,63000020011,2025
114,臺北市信義區,雙和里,1677,0,1249,2491,0,525,2737,0,724,63000020036,2025
114,臺北市信義區,黎安里,375,0,425,622,0,132,636,0,293,63000020041,2025
114,臺北市信義區,黎平里,1666,0,1402,2410,0,624,2737,0,778,63000020039,2025
114,臺北市信義區,黎忠里,1099,0,862,1639,0,365,1802,0,497,63000020040,2025
114,臺北市信義區,黎順里,927,0,900,1344,0,395,1480,0,505,63000020038,2025
114,臺北市內湖區,五分里,2792,0,1236,4460,0,526,4871,0,710,63000100022,2025
114,臺北市內湖區,內湖里,1582,0,1557,2194,0,628,2545,0,929,63000100009,2025
114,臺北市內湖區,內溝里,1157,0,676,1843,0,326,1956,0,350,63000100025,2025
114,臺北市內湖區,南湖里,1547,0,676,2360,0,270,2588,0,406,63000100040,2025
114,臺北市內湖區,大湖里,1345,0,849,1958,0,356,2200,0,493,63000100012,2025
114,臺北市內湖區,安泰里,1369,0,721,2137,0,334,2284,0,387,63000100033,2025
114,臺北市內湖區,安湖里,1897,0,696,3070,0,320,3374,0,376,63000100031,2025
114,臺北市內湖區,寶湖里,2664,0,1899,3904,0,816,4196,0,1083,63000100039,2025
114,臺北市內湖區,康寧里,2337,0,764,3804,0,348,4076,0,416,63000100035,2025
114,臺北市內湖區,明湖里,1460,0,508,2292,0,223,2545,0,285,63000100036,2025
114,臺北市內湖區,東湖里,2023,0,1100,3183,0,517,3470,0,583,63000100023,2025
114,臺北市內湖區,樂康里,1983,0,993,3166,0,442,3416,0,551,63000100024,2025
114,臺北市內湖區,清白里,2202,0,1690,3159,0,679,3528,0,1011,63000100017,2025
114,臺北市內湖區,港墘里,1541,0,795,2393,0,328,2627,0,467,63000100005,2025
114,臺北市內湖區,港富里,2463,0,1223,3872,0,552,4232,0,671,63000100007,2025
114,臺北市內湖區,港華里,2395,0,980,3857,0,441,4249,0,539,63000100008,2025
114,臺北市內湖區,港都里,1376,0,614,2149,0,276,2357,0,338,63000100006,2025
114,臺北市內湖區,湖元里,1767,0,1163,2553,0,551,2905,0,612,63000100030,2025
114,臺北市內湖區,湖濱里,2197,0,1257,3291,0,540,3670,0,717,63000100010,2025
114,臺北市內湖區,湖興里,1956,0,2391,2834,0,1263,3165,0,1128,63000100029,2025
114,臺北市內湖區,瑞光里,1109,0,648,1625,0,289,1880,0,359,63000100021,2025
114,臺北市內湖區,瑞陽里,1906,0,1270,2814,0,552,3167,0,718,63000100020,2025
114,臺北市內湖區,石潭里,1050,0,962,1494,0,456,1678,0,506,63000100028,2025
114,臺北市內湖區,碧山里,1835,0,979,2836,0,447,3045,0,532,63000100015,2025
114,臺北市內湖區,秀湖里,1529,0,918,2307,0,434,2516,0,484,63000100032,2025
114,臺北市內湖區,紫星里,1993,0,1134,3050,0,494,3400,0,640,63000100011,2025
114,臺北市內湖區,紫陽里,2044,0,1446,3060,0,638,3354,0,808,63000100019,2025
114,臺北市內湖區,紫雲里,1430,0,819,2200,0,375,2405,0,444,63000100016,2025
114,臺北市內湖區,葫洲里,1939,0,857,2977,0,381,3327,0,476,63000100018,2025
114,臺北市內湖區,蘆洲里,293,0,186,510,0,119,483,0,67,63000100037,2025
114,臺北市內湖區,行善里,1836,0,1294,2828,0,597,2966,0,697,63000100027,2025
114,臺北市內湖區,西安里,1677,0,965,2520,0,439,2830,0,526,63000100003,2025
114,臺北市內湖區,西康里,2447,0,1611,3708,0,670,4113,0,941,63000100002,2025
114,臺北市內湖區,西湖里,1736,0,1105,2617,0,505,2909,0,600,63000100001,2025
114,臺北市內湖區,週美里,2414,0,1768,3604,0,839,4026,0,929,63000100026,2025
114,臺北市內湖區,金湖里,2736,0,1299,4032,0,530,4531,0,769,63000100034,2025
114,臺北市內湖區,金瑞里,1703,0,957,2659,0,406,2857,0,551,63000100014,2025
114,臺北市內湖區,金龍里,1293,0,808,1993,0,379,2115,0,429,63000100013,2025
114,臺北市內湖區,麗山里,1575,0,793,2485,0,349,2698,0,444,63000100038,2025
114,臺北市北投區,一德里,2050,2,2211,3101,2,1326,3288,1,885,63000120037,2025
114,臺北市北投區,中和里,1165,0,858,1760,0,382,1977,0,476,63000120030,2025
114,臺北市北投區,中央里,1958,0,1365,2988,0,638,3247,0,727,63000120022,2025
114,臺北市北投區,中庸里,958,0,682,1417,0,316,1520,0,366,63000120028,2025
114,臺北市北投區,中心里,1562,0,1737,2195,0,703,2442,0,1034,63000120027,2025
114,臺北市北投區,八仙里,1325,1,962,2061,2,451,2242,1,511,63000120018,2025
114,臺北市北投區,吉利里,1881,0,792,2945,0,344,3323,0,448,63000120013,2025
114,臺北市北投區,吉慶里,1399,0,645,2225,0,293,2432,0,352,63000120014,2025
114,臺北市北投區,大同里,1424,0,1124,2158,0,497,2328,0,627,63000120024,2025
114,臺北市北投區,大屯里,266,0,175,499,0,100,442,0,75,63000120041,2025
114,臺北市北投區,奇岩里,2818,0,2139,4230,0,930,4545,0,1209,63000120020,2025
114,臺北市北投區,尊賢里,1214,0,545,1933,0,250,2172,0,295,63000120015,2025
114,臺北市北投區,建民里,1127,0,868,1678,0,399,1902,0,469,63000120001,2025
114,臺北市北投區,振華里,1922,0,996,2950,0,466,3274,0,530,63000120008,2025
114,臺北市北投區,文化里,1027,0,568,1594,0,252,1592,0,316,63000120033,2025
114,臺北市北投區,文林里,1102,0,752,1676,0,351,1793,0,401,63000120002,2025
114,臺北市北投區,智仁里,1463,0,803,2278,0,334,2524,0,469,63000120031,2025
114,臺北市北投區,東華里,1164,0,496,1807,0,226,2053,0,270,63000120012,2025
114,臺北市北投區,林泉里,695,0,891,1035,0,442,1057,0,449,63000120026,2025
114,臺北市北投區,桃源里,1486,0,940,2312,0,461,2468,0,479,63000120036,2025
114,臺北市北投區,榮光里,1960,0,868,3139,0,407,3465,0,461,63000120005,2025
114,臺北市北投區,榮華里,1872,0,1185,2825,0,504,3215,0,681,63000120006,2025
114,臺北市北投區,永和里,2422,0,1507,3638,0,661,4054,0,846,63000120009,2025
114,臺北市北投區,永明里,1278,0,615,1977,0,277,2200,0,338,63000120011,2025
114,臺北市北投區,永欣里,2261,1,1460,3165,1,574,3611,2,886,63000120010,2025
114,臺北市北投區,泉源里,522,0,359,929,0,217,890,0,142,63000120039,2025
114,臺北市北投區,洲美里,628,0,265,1050,0,127,1077,0,138,63000120019,2025
114,臺北市北投區,清江里,2058,0,1510,3130,0,722,3414,0,788,63000120021,2025
114,臺北市北投區,湖山里,325,0,333,556,0,195,499,0,138,63000120040,2025
114,臺北市北投區,湖田里,209,0,149,359,0,95,333,0,54,63000120042,2025
114,臺北市北投區,溫泉里,1556,0,1298,2287,0,583,2598,0,715,63000120025,2025
114,臺北市北投區,石牌里,1276,0,829,1925,0,361,2144,0,468,63000120003,2025
114,臺北市北投區,福興里,1865,0,882,2971,0,384,3171,0,498,63000120004,2025
114,臺北市北投區,秀山里,773,0,448,1246,0,212,1304,0,236,63000120032,2025
114,臺北市北投區,稻香里,1388,0,1080,2117,0,493,2191,0,587,63000120035,2025
114,臺北市北投區,立賢里,1432,0,612,2280,0,265,2482,0,347,63000120016,2025
114,臺北市北投區,立農里,2459,0,1218,3857,0,554,4278,0,664,63000120017,2025
114,臺北市北投區,裕民里,1973,0,1291,2917,0,562,3343,0,729,63000120007,2025
114,臺北市北投區,豐年里,1030,0,596,1620,0,279,1699,0,317,63000120034,2025
114,臺北市北投區,長安里,1434,2,1434,2093,3,625,2336,5,809,63000120023,2025
114,臺北市北投區,開明里,1640,0,1047,2444,0,485,2677,0,562,63000120029,2025
114,臺北市北投區,關渡里,2613,0,1663,4077,0,759,4417,0,904,63000120038,2025
114,臺北市南港區,三重里,1914,0,1838,2760,0,809,2964,0,1029,63000090004,2025
114,臺北市南港區,中南里,800,0,596,1292,0,307,1314,0,289,63000090002,2025
114,臺北市南港區,中研里,2309,0,1253,3650,0,593,3836,0,660,63000090017,2025
114,臺北市南港區,九如里,1575,0,951,2445,0,465,2674,0,486,63000090018,2025
114,臺北市南港區,仁福里,1426,0,799,2160,0,389,2306,0,410,63000090019,2025
114,臺北市南港區,南港里,1492,0,1518,2366,0,829,2381,0,689,63000090001,2025
114,臺北市南港區,合成里,1551,0,1324,2352,0,628,2553,0,696,63000090010,2025
114,臺北市南港區,成福里,1815,0,1200,2765,0,543,2981,0,657,63000090011,2025
114,臺北市南港區,新光里,976,0,789,1449,0,360,1637,0,429,63000090006,2025
114,臺北市南港區,新富里,911,0,640,1428,0,303,1512,0,337,63000090003,2025
114,臺北市南港區,東新里,1755,0,1365,2789,0,645,2960,0,720,63000090005,2025
114,臺北市南港區,東明里,1451,0,1034,2102,0,486,2326,0,548,63000090007,2025
114,臺北市南港區,玉成里,1096,0,928,1714,0,450,1730,0,478,63000090009,2025
114,臺北市南港區,百福里,1245,0,920,1954,0,411,2044,0,509,63000090014,2025
114,臺北市南港區,聯成里,1148,0,832,1731,0,411,1885,0,421,63000090015,2025
114,臺北市南港區,舊莊里,2197,0,1580,3384,0,786,3641,0,794,63000090016,2025
114,臺北市南港區,萬福里,1025,0,723,1545,0,308,1686,0,415,63000090012,2025
114,臺北市南港區,西新里,1059,0,692,1730,0,315,1807,0,377,63000090008,2025
114,臺北市南港區,重陽里,1622,0,1333,2363,0,620,2592,0,713,63000090020,2025
114,臺北市南港區,鴻福里,1045,0,721,1604,0,349,1791,0,372,63000090013,2025
114,臺北市士林區,三玉里,1483,1,813,2236,30,335,2562,0,478,63000110033,2025
114,臺北市士林區,仁勇里,853,0,764,1327,0,368,1459,0,396,63000110001,2025
114,臺北市士林區,公館里,305,0,218,522,0,137,518,0,81,63000110044,2025
114,臺北市士林區,前港里,1062,0,695,1696,0,337,1829,0,358,63000110010,2025
114,臺北市士林區,名山里,1789,0,920,2717,0,392,3214,0,528,63000110026,2025
114,臺北市士林區,天和里,1925,0,874,3000,0,409,3265,0,465,63000110039,2025
114,臺北市士林區,天壽里,1324,0,804,1994,0,353,2298,0,451,63000110038,2025
114,臺北市士林區,天山里,1783,0,942,2634,0,401,3100,0,541,63000110040,2025
114,臺北市士林區,天母里,1730,1,963,2638,11,418,2950,17,545,63000110042,2025
114,臺北市士林區,天玉里,2326,0,1280,3511,0,501,3962,0,779,63000110041,2025
114,臺北市士林區,天祿里,1308,0,690,2003,0,302,2242,0,388,63000110037,2025
114,臺北市士林區,天福里,1620,0,856,2495,0,371,2893,0,485,63000110036,2025
114,臺北市士林區,富光里,1418,0,787,2319,0,389,2499,0,398,63000110016,2025
